0.000000000000000000e+00 -3.025771395868861763e-20
0.000000000000000000e+00 -1.723008711536435187e-20
2.102102102102102421e+01 1.341742306500211430e-03
2.702702702702702808e+01 2.464605502360463479e-03
3.103103103103103422e+01 3.551548521769810809e-03
3.303303303303303551e+01 4.200963534426339387e-03
3.603603603603603744e+01 5.287685991721815214e-03
3.803803803803803874e+01 6.075137076263430018e-03
3.903903903903903938e+01 6.484750814962495988e-03
4.104104104104104778e+01 7.329803297610432145e-03
4.204204204204204842e+01 7.763787783737885646e-03
4.404404404404404971e+01 8.649865122357896022e-03
4.504504504504505036e+01 9.100791415042433150e-03
4.604604604604605100e+01 9.555781635982044109e-03
4.704704704704705165e+01 1.001404263545663427e-02
4.804804804804805229e+01 1.047478151946959479e-02
4.904904904904905294e+01 1.093720564974779395e-02
5.005005005005005358e+01 1.140052265089654127e-02
5.105105105105105423e+01 1.186400663653430256e-02
5.205205205205205488e+01 1.232716009698987814e-02
5.305305305305305552e+01 1.278953485405648523e-02
5.305305305305305552e+01 1.278998828016685192e-02
5.405405405405405617e+01 1.325113461100473587e-02
5.505505505505505681e+01 1.371060596191788633e-02
5.605605605605606456e+01 1.416795498580086278e-02
5.605605605605606456e+01 1.416840101289468246e-02
5.705705705705706521e+01 1.462317694792363010e-02
5.805805805805806585e+01 1.507493613338188945e-02
5.905905905905906650e+01 1.552323205326533451e-02
5.905905905905906650e+01 1.552366564646424398e-02
6.006006006006006714e+01 1.596804708695792260e-02
6.106106106106106779e+01 1.640813670285009088e-02
6.106106106106106779e+01 1.640856004942542468e-02
6.206206206206206843e+01 1.684418439857521266e-02
6.206206206206206843e+01 1.684460215652615681e-02
6.306306306306306908e+01 1.727563744571794166e-02
6.406406406406406973e+01 1.770196608614013276e-02
6.406406406406406973e+01 1.770237174685929810e-02
6.506506506506507037e+01 1.812386405468041639e-02
6.506506506506507037e+01 1.812426320752948475e-02
6.606606606606607102e+01 1.854079539690684647e-02
6.606606606606607102e+01 1.854118773620788002e-02
6.706706706706707166e+01 1.895263602387934135e-02
6.806806806806807231e+01 1.935888405296126713e-02
6.806806806806807231e+01 1.935926184960699847e-02
6.906906906906907295e+01 1.976017872277232440e-02
6.906906906906907295e+01 1.976054879104808051e-02
7.007007007007007360e+01 2.015601073968913484e-02
7.007007007007007360e+01 2.015637277539156572e-02
7.107107107107107424e+01 2.054628201064562926e-02
7.107107107107107424e+01 2.054663570994003444e-02
7.207207207207207489e+01 2.093097875875923539e-02
7.207207207207207489e+01 2.093132381817956050e-02
7.307307307307307553e+01 2.131010428569451998e-02
7.307307307307307553e+01 2.131044040214335328e-02
7.407407407407407618e+01 2.168366189606526009e-02
7.407407407407407618e+01 2.168398876681384632e-02
7.507507507507507682e+01 2.205165489743439802e-02
7.507507507507507682e+01 2.205197222012262107e-02
7.507507507507507682e+01 2.205228954281084758e-02
7.607607607607607747e+01 2.241439407295044844e-02
7.607607607607607747e+01 2.241470154558684522e-02
7.707707707707707812e+01 2.277125763912728196e-02
7.707707707707707812e+01 2.277155496008903546e-02
7.807807807807807876e+01 2.312256623543224726e-02
7.807807807807807876e+01 2.312285310346518657e-02
7.907907907907907941e+01 2.346832318159366645e-02
7.907907907907907941e+01 2.346859929581227022e-02
7.907907907907907941e+01 2.346887541003087052e-02
8.008008008008008005e+01 2.380879686538861159e-02
8.008008008008008005e+01 2.380906192527822152e-02
8.108108108108109491e+01 2.414346195741974566e-02
8.108108108108109491e+01 2.414371566829256674e-02
8.208208208208209555e+01 2.447265117745853896e-02
8.208208208208209555e+01 2.447289326764644571e-02
8.208208208208209555e+01 2.447313535783435245e-02
8.308308308308309620e+01 2.479665948680297161e-02
8.308308308308309620e+01 2.479688971103562525e-02
8.408408408408409684e+01 2.511507930040744740e-02
8.408408408408409684e+01 2.511529743981228552e-02
8.408408408408409684e+01 2.511551557921712363e-02
8.508508508508509749e+01 2.542842375638965091e-02
8.508508508508509749e+01 2.542862961849188738e-02
8.608608608608609813e+01 2.573633408417527052e-02
8.608608608608609813e+01 2.573652750289789209e-02
8.608608608608609813e+01 2.573672092162051367e-02
8.708708708708709878e+01 2.603927489342266685e-02
8.708708708708709878e+01 2.603945572908644701e-02
8.808808808808809943e+01 2.633693766223598257e-02
8.808808808808809943e+01 2.633710580155946765e-02
8.808808808808809943e+01 2.633727394088295273e-02
8.908908908908910007e+01 2.662973724878932649e-02
8.908908908908910007e+01 2.662989260488884263e-02
9.009009009009010072e+01 2.691741639322871305e-02
9.009009009009010072e+01 2.691755890561835576e-02
9.009009009009010072e+01 2.691770141800800195e-02
9.109109109109110136e+01 2.720034209848353618e-02
9.109109109109110136e+01 2.720047173307519467e-02
9.109109109109110136e+01 2.720060136766684969e-02
9.209209209209210201e+01 2.747843664646119899e-02
9.209209209209210201e+01 2.747855339556452489e-02
9.309309309309310265e+01 2.775167568158703676e-02
9.309309309309310265e+01 2.775177956390946846e-02
9.309309309309310265e+01 2.775188344623189668e-02
9.409409409409410330e+01 2.802035963370270305e-02
9.409409409409410330e+01 2.802045069434945176e-02
9.409409409409410330e+01 2.802054175499619701e-02
9.509509509509510394e+01 2.828445188760156034e-02
9.509509509509510394e+01 2.828453019807561364e-02
9.609609609609610459e+01 2.854396723575145650e-02
9.609609609609610459e+01 2.854403289395358520e-02
9.609609609609610459e+01 2.854409855215571390e-02
9.709709709709710523e+01 2.879913028997337782e-02
9.709709709709710523e+01 2.879918342020212907e-02
9.709709709709710523e+01 2.879923655043088032e-02
9.809809809809810588e+01 2.904994379761215856e-02
9.809809809809810588e+01 2.904998455056385584e-02
9.809809809809810588e+01 2.905002530351555312e-02
9.909909909909910652e+01 2.929648913326001955e-02
9.909909909909910652e+01 2.929651768602876266e-02
9.909909909909910652e+01 2.929654623879750577e-02
1.001001001001001072e+02 2.953884798650991544e-02
1.001001001001001072e+02 2.953886454258413882e-02
1.001001001001001072e+02 2.953888109865836220e-02
1.011011011011011078e+02 2.977709999774812849e-02
1.011011011011011078e+02 2.977710478243649969e-02
1.021021021021021085e+02 3.001132475152481008e-02
1.021021021021021085e+02 3.001131799836495237e-02
