-1.600000000000000089e+00 0.000000000000000000e+00
-1.598779877987798859e+00 1.051051051051051211e+01
-1.598169816981698244e+00 2.402402402402402615e+01
-1.597559755975597628e+00 2.902902902902903293e+01
-1.596949694969497013e+00 3.203203203203203486e+01
-1.596339633963396398e+00 3.453453453453453648e+01
-1.595729572957295783e+00 3.703703703703703809e+01
-1.595119511951195168e+00 3.853853853853853906e+01
-1.594509450945094553e+00 4.004004004004004003e+01
-1.593899389938993938e+00 4.154154154154154810e+01
-1.593289328932893323e+00 4.304304304304304907e+01
-1.592679267926792708e+00 4.454454454454455004e+01
-1.592069206920692093e+00 4.554554554554555068e+01
-1.591459145914591478e+00 4.654654654654655133e+01
-1.590849084908490862e+00 4.754754754754755197e+01
-1.590239023902390247e+00 4.854854854854855262e+01
-1.589628962896289632e+00 4.954954954954955326e+01
-1.589018901890189017e+00 5.055055055055055391e+01
-1.588408840884088402e+00 5.155155155155155455e+01
-1.587798779877987787e+00 5.255255255255255520e+01
-1.586578657865786779e+00 5.355355355355355584e+01
-1.585968596859686164e+00 5.455455455455455649e+01
-1.585358535853585549e+00 5.555555555555555713e+01
-1.584138413841384319e+00 5.655655655655656489e+01
-1.583528352835283703e+00 5.755755755755756553e+01
-1.582918291829183088e+00 5.855855855855856618e+01
-1.581698169816981858e+00 5.955955955955956682e+01
-1.581088108810881243e+00 6.056056056056056747e+01
-1.579867986798680013e+00 6.156156156156156811e+01
-1.578647864786478783e+00 6.256256256256256876e+01
-1.578037803780378168e+00 6.356356356356356940e+01
-1.576817681768176937e+00 6.456456456456456294e+01
-1.575597559755975707e+00 6.556556556556557780e+01
-1.574377437743774477e+00 6.656656656656656423e+01
-1.573767376737673862e+00 6.756756756756757909e+01
-1.572547254725472632e+00 6.856856856856856552e+01
-1.571327132713271402e+00 6.956956956956958038e+01
-1.570107010701070172e+00 7.057057057057056682e+01
-1.568886888688868941e+00 7.157157157157158167e+01
-1.567666766676667711e+00 7.257257257257256811e+01
-1.566446644664466481e+00 7.357357357357358296e+01
-1.565226522652265251e+00 7.457457457457456940e+01
-1.563396339633963406e+00 7.557557557557558425e+01
-1.562176217621762175e+00 7.657657657657657069e+01
-1.560956095609560945e+00 7.757757757757758554e+01
-1.559735973597359937e+00 7.857857857857857198e+01
-1.557905790579058092e+00 7.957957957957958683e+01
-1.556685668566856862e+00 8.058058058058058748e+01
-1.555465546554655631e+00 8.158158158158158813e+01
-1.553635363536353786e+00 8.258258258258260298e+01
-1.552415241524152556e+00 8.358358358358358942e+01
-1.550585058505850711e+00 8.458458458458460427e+01
-1.549364936493649481e+00 8.558558558558559071e+01
-1.547534753475347635e+00 8.658658658658660556e+01
-1.546314631463146405e+00 8.758758758758759200e+01
-1.544484448444844560e+00 8.858858858858860685e+01
-1.543264326432643330e+00 8.958958958958959329e+01
-1.541434143414341484e+00 9.059059059059060814e+01
-1.539603960396039639e+00 9.159159159159159458e+01
-1.538383838383838409e+00 9.259259259259260944e+01
-1.536553655365536564e+00 9.359359359359359587e+01
-1.534723472347234718e+00 9.459459459459461073e+01
-1.533503350335033488e+00 9.559559559559559716e+01
-1.531673167316731865e+00 9.659659659659661202e+01
-1.529842984298430020e+00 9.759759759759759845e+01
-1.528012801280128174e+00 9.859859859859861331e+01
-1.526182618261826329e+00 9.959959959959959974e+01
-1.524352435243524484e+00 1.006006006006006146e+02
-1.523132313231323254e+00 1.016016016016016010e+02
-1.521302130213021409e+00 1.026026026026026159e+02
-1.519471947194719563e+00 1.036036036036036023e+02
-1.517641764176417718e+00 1.046046046046046172e+02
-1.515811581158115873e+00 1.056056056056056036e+02
