d = 4.5nm, k = 25, W = 4.08eV
transition voltages: 
1T'_relaxed vt_1 = -1.55V, vt_2 = 4.3889V
1T'_strained vt_1 = -3.705V, vt_2 = 0.362V
Q (eV/f.u.), V_2H (V), V_1T'_relaxed (V), V_1T'_strained (V)
-0.300000000000000	-10.2092191515861	-10.6632715067761	-10.5752191515861
-0.299300000000000	-10.1862376402324	-10.6374572065937	-10.5493536402324
-0.298600000000000	-10.1632561288787	-10.6116429064112	-10.5234881288787
-0.297900000000000	-10.1402746175250	-10.5858286062287	-10.4976226175250
-0.297200000000000	-10.1172931061713	-10.5600143060462	-10.4717571061713
-0.296500000000000	-10.0943115948176	-10.5342000058638	-10.4458915948176
-0.295800000000000	-10.0713300834639	-10.5083857056813	-10.4200260834639
-0.295100000000000	-10.0483485721102	-10.4825714054988	-10.3941605721102
-0.294400000000000	-10.0253670607565	-10.4567571053163	-10.3682950607565
-0.293700000000000	-10.0023855494028	-10.4309428051338	-10.3424295494028
-0.293000000000000	-9.97940403804913	-10.4051285049514	-10.3165640380491
-0.292300000000000	-9.95642252669543	-10.3793142047689	-10.2906985266954
-0.291600000000000	-9.93344101534173	-10.3534999045864	-10.2648330153417
-0.290900000000000	-9.91045950398803	-10.3276856044039	-10.2389675039880
-0.290200000000000	-9.88747799263433	-10.3018713042215	-10.2131019926343
-0.289500000000000	-9.86449648128063	-10.2760570040390	-10.1872364812806
-0.288800000000000	-9.84151496992693	-10.2502427038565	-10.1613709699269
-0.288100000000000	-9.81853345857322	-10.2244284036740	-10.1355054585732
-0.287400000000000	-9.79555194721952	-10.1986141034915	-10.1096399472195
-0.286700000000000	-9.77257043586582	-10.1727998033091	-10.0837744358658
-0.286000000000000	-9.74958892451212	-10.1469855031266	-10.0579089245121
-0.285300000000000	-9.72660741315842	-10.1211712029441	-10.0320434131584
-0.284600000000000	-9.70362590180472	-10.0953569027616	-10.0061779018047
-0.283900000000000	-9.68064439045102	-10.0695426025792	-9.98031239045102
-0.283200000000000	-9.65766287909732	-10.0437283023967	-9.95444687909732
-0.282500000000000	-9.63468136774361	-10.0179140022142	-9.92858136774362
-0.281800000000000	-9.61169985638991	-9.99209970203172	-9.90271585638992
-0.281100000000000	-9.58871834503621	-9.96628540184924	-9.87685034503622
-0.280400000000000	-9.56573683368251	-9.94047110166676	-9.85098483368251
-0.279700000000000	-9.54275532232881	-9.91465680148429	-9.82511932232881
-0.279000000000000	-9.51977381097511	-9.88884250130181	-9.79925381097511
-0.278300000000000	-9.49679229962141	-9.86302820111933	-9.77338829962141
-0.277600000000000	-9.47381078826771	-9.83721390093685	-9.74752278826771
-0.276900000000000	-9.45082927691401	-9.81139960075438	-9.72165727691401
-0.276200000000000	-9.42784776556031	-9.78558530057190	-9.69579176556031
-0.275500000000000	-9.40486625420660	-9.75977100038942	-9.66992625420661
-0.274800000000000	-9.38188474285290	-9.73395670020694	-9.64406074285291
-0.274100000000000	-9.35890323149920	-9.70814240002447	-9.61819523149921
-0.273400000000000	-9.33592172014550	-9.68232809984199	-9.59232972014550
-0.272700000000000	-9.31294020879180	-9.65651379965951	-9.56646420879180
-0.272000000000000	-9.28995869743810	-9.63069949947703	-9.54059869743810
-0.271300000000000	-9.26697718608440	-9.60488519929456	-9.51473318608440
-0.270600000000000	-9.24399567473070	-9.57907089911208	-9.48886767473070
-0.269900000000000	-9.22101416337700	-9.55325659892960	-9.46300216337700
-0.269200000000000	-9.19803265202330	-9.52744229874712	-9.43713665202330
-0.268500000000000	-9.17505114066960	-9.50162799856465	-9.41127114066960
-0.267800000000000	-9.15206962931590	-9.47581369838217	-9.38540562931590
-0.267100000000000	-9.12908811796219	-9.44999939819969	-9.35954011796220
-0.266400000000000	-9.10610660660849	-9.42418509801721	-9.33367460660849
-0.265700000000000	-9.08312509525479	-9.39837079783473	-9.30780909525479
-0.265000000000000	-9.06014358390109	-9.37255649765226	-9.28194358390109
-0.264300000000000	-9.03716207254739	-9.34674219746978	-9.25607807254739
-0.263600000000000	-9.01418056119369	-9.32092789728730	-9.23021256119369
-0.262900000000000	-8.99119904983999	-9.29511359710483	-9.20434704983999
-0.262200000000000	-8.96821753848629	-9.26929929692235	-9.17848153848629
-0.261500000000000	-8.94523602713259	-9.24348499673987	-9.15261602713259
-0.260800000000000	-8.92225451577888	-9.21767069655739	-9.12675051577889
-0.260100000000000	-8.89927300442518	-9.19185639637491	-9.10088500442519
-0.259400000000000	-8.87629149307148	-9.16604209619243	-9.07501949307148
-0.258700000000000	-8.85330998171778	-9.14022779600996	-9.04915398171778
-0.258000000000000	-8.83032847036408	-9.11441349582748	-9.02328847036408
-0.257300000000000	-8.80734695901038	-9.08859919564500	-8.99742295901038
-0.256600000000000	-8.78436544765668	-9.06278489546252	-8.97155744765668
-0.255900000000000	-8.76138393630298	-9.03697059528005	-8.94569193630298
-0.255200000000000	-8.73840242494928	-9.01115629509757	-8.91982642494928
-0.254500000000000	-8.71542091359558	-8.98534199491509	-8.89396091359558
-0.253800000000000	-8.69243940224187	-8.95952769473261	-8.86809540224188
-0.253100000000000	-8.66945789088817	-8.93371339455014	-8.84222989088818
-0.252400000000000	-8.64647637953447	-8.90789909436766	-8.81636437953448
-0.251700000000000	-8.62349486818077	-8.88208479418518	-8.79049886818077
-0.251000000000000	-8.60051335682707	-8.85627049400270	-8.76463335682707
-0.250300000000000	-8.57753184547337	-8.83045619382022	-8.73876784547337
-0.249600000000000	-8.55455033411967	-8.80464189363775	-8.71290233411967
