# Sigma = 0.089385
        4.0147945552       11.2684949765
        4.0684257457       11.2767937698
        4.1220569362       11.8439784194
        4.1756881266       13.4441688367
        4.2293193171       16.6872377495
        4.2829505076       21.1095555981
        4.3365816981       24.4142323487
        4.3902128886       24.2930294684
        4.4438440791       21.3165679791
        4.4974752696       18.7437117295
        4.5511064600       18.9344044173
        4.6047376505       20.8389036969
        4.6583688410       21.4396006169
        4.7120000315       18.9862694022
        4.7656312220       14.3528494640
        4.8192624125        9.6617664951
        4.8728936030        6.3290533447
        4.9265247935        4.4863189094
        4.9801559839        3.5963326153
        5.0337871744        3.1332850382
        5.0874183649        2.7948056997
        5.1410495554        2.4192530019
        5.1946807459        1.9155588688
        5.2483119364        1.3003115919
        5.3019431269        0.7136893181
        5.3555743173        0.3028521338
        5.4092055078        0.0963163239
        5.4628366983        0.0224850668
        5.5164678888        0.0038002673
        5.5700990793        0.0004606948
        5.6237302698        0.0000398016
        5.6773614603        0.0000024395
        5.7309926507        0.0000001057
        5.7846238412        0.0000000032
        5.8382550317        0.0000000001
        5.8918862222        0.0000000000
        5.9455174127        0.0000000001
        5.9991486032        0.0000000073
        6.0527797937        0.0000002685
        6.1064109841        0.0000069697
        6.1600421746        0.0001278362
        6.2136733651        0.0016613134
        6.2673045556        0.0153574443
        6.3209357461        0.1015463976
        6.3745669366        0.4841660096
        6.4281981271        1.6849820531
        6.4818293175        4.3617659885
        6.5354605080        8.6478422442
        6.5890916985       13.7068710526
        6.6427228890       18.3183918097
        6.6963540795       21.6450262216
        6.7499852700       23.1046298571
        6.8036164605       22.2977330059
        6.8572476509       19.9615901076
        6.9108788414       18.4560497335
        6.9645100319       19.7947881544
        7.0181412224       22.9556664526
        7.0717724129       24.7086482727
        7.1254036034       23.3666371694
        7.1790347939       20.2097009141
        7.2326659844       17.3884086357
        7.2862971748       15.9188948233
        7.3399283653       15.5623817260
        7.3935595558       15.4475738808
        7.4471907463       14.6679228232
        7.5008219368       12.9285333936
        7.5544531273       10.7361405989
        7.6080843178        8.7895869251
        7.6617155082        7.3825845628
        7.7153466987        6.4323208761
        7.7689778892        5.7677165331
        7.8226090797        5.2709306781
        7.8762402702        4.8794224475
        7.9298714607        4.5598935308
        7.9835026512        4.2927073727
        8.0371338416        4.0651700454
        8.0907650321        3.8685568942
        8.1443962226        3.6966017003
        8.1980274131        3.5445177933
        8.2516586036        3.4074263977
        8.3052897941        3.2747007188
        8.3589209846        3.1140220636
        8.4125521750        2.8516799607
        8.4661833655        2.3951691005
        8.5198145560        1.7349445193
        8.5734457465        1.0220565452
        8.6270769370        0.4676184642
        8.6807081275        0.1608578644
        8.7343393180        0.0407062443
        8.7879705084        0.0074687179
        8.8416016989        0.0009839019
        8.8952328894        0.0000924392
        8.9488640799        0.0000061645
        9.0024952704        0.0000002908
        9.0561264609        0.0000000097
        9.1097576514        0.0000000002
        9.1633888418        0.0000000000
        9.2170200323        0.0000000000
        9.2706512228        0.0000000000
        9.3242824133        0.0000000000
        9.3779136038        0.0000000000
        9.4315447943        0.0000000000
