# S_{2H} (meV/K/f.u.)      S_{1Tp} (meV/K/f.u.)
-0.000000000000000000e+00 -0.000000000000000000e+00
-0.000000000000000000e+00 6.335000000000000570e-04
-0.000000000000000000e+00 1.428750000000000115e-03
0.000000000000000000e+00 1.469166666666666581e-03
0.000000000000000000e+00 1.530875000000000118e-03
0.000000000000000000e+00 1.631500000000000138e-03
0.000000000000000000e+00 1.764583333333333282e-03
0.000000000000000000e+00 1.917428571428571663e-03
0.000000000000000000e+00 2.079375000000000060e-03
0.000000000000000000e+00 2.243388888888888950e-03
0.000000000000000000e+00 2.405950000000000016e-03
0.000000000000000000e+00 2.565818181818182130e-03
0.000000000000000000e+00 2.723125000000000285e-03
0.000000000000000000e+00 2.878615384615384413e-03
0.000000000000000000e+00 3.033107142857142946e-03
0.000000000000000000e+00 3.187400000000000389e-03
0.000000000000000000e+00 3.342031249999999950e-03
0.000000000000000000e+00 3.497411764705882567e-03
0.000000000000000000e+00 3.653722222222221833e-03
0.000000000000000000e+00 3.811052631578947664e-03
0.000000000000000000e+00 3.969349999999999962e-03
0.000000000000000000e+00 4.128500000000000225e-03
0.000000000000000000e+00 4.288340909090909182e-03
0.000000000000000000e+00 4.448717391304347901e-03
0.000000000000000000e+00 4.609437499999999820e-03
0.000000000000000000e+00 4.770299999999999888e-03
0.000000000000000000e+00 4.931192307692307437e-03
0.000000000000000000e+00 5.091944444444444946e-03
0.000000000000000000e+00 5.252428571428571953e-03
0.000000000000000000e+00 5.412568965517241225e-03
0.000000000000000000e+00 5.572266666666666514e-03
0.000000000000000000e+00 5.731483870967742263e-03
0.000000000000000000e+00 5.890156250000000426e-03
0.000000000000000000e+00 6.048272727272726787e-03
0.000000000000000000e+00 6.205838235294117503e-03
0.000000000000000000e+00 6.362857142857142323e-03
0.000000000000000000e+00 6.519333333333332710e-03
0.000000000000000000e+00 6.675324324324324182e-03
0.000000000000000000e+00 6.830868421052631485e-03
1.282051282051281989e-08 6.986000000000000890e-03
1.250000000000000109e-08 7.140774999999999380e-03
1.219512195121951172e-08 7.295256097560974887e-03
2.380952380952381002e-08 7.449500000000000392e-03
3.488372093023255333e-08 7.603593023255814445e-03
4.545454545454545730e-08 7.757579545454544936e-03
6.666666666666665483e-08 7.911533333333333265e-03
9.782608695652173585e-08 8.065532608695651431e-03
1.276595744680851068e-07 8.219648936170213804e-03
1.666666666666666503e-07 8.373937499999999437e-03
2.244897959183673535e-07 8.528489795918367880e-03
2.899999999999999763e-07 8.683349999999999402e-03
3.823529411764705865e-07 8.838607843137254519e-03
4.807692307692307434e-07 8.994326923076922595e-03
6.132075471698113310e-07 9.150556603773583875e-03
7.777777777777777896e-07 9.307388888888889350e-03
9.727272727272727121e-07 9.464863636363635840e-03
1.205357142857142812e-06 9.623062499999999672e-03
1.482456140350876968e-06 9.782035087719296793e-03
1.818965517241379434e-06 9.941853448275863106e-03
2.211864406779661008e-06 1.010256779661016999e-02
2.666666666666666405e-06 1.026424166666666665e-02
3.213114754098360580e-06 1.042692622950819846e-02
3.838709677419354617e-06 1.059068548387096832e-02
4.563492063492063590e-06 1.075556349206349162e-02
5.406250000000000119e-06 1.092162499999999904e-02
6.369230769230769105e-06 1.108892307692307781e-02
7.462121212121213341e-06 1.125750000000000015e-02
8.716417910447761154e-06 1.142741044776119340e-02
1.013970588235294130e-05 1.159870588235293980e-02
1.173913043478260936e-05 1.177143478260869736e-02
1.355000000000000071e-05 1.194564285714285780e-02
1.557746478873239392e-05 1.212137323943662109e-02
1.784027777777777812e-05 1.229867361111111265e-02
2.036986301369862851e-05 1.247758904109588958e-02
2.318243243243243157e-05 1.265815540540540449e-02
2.629999999999999892e-05 1.284042000000000169e-02
2.974999999999999807e-05 1.302441447368421143e-02
3.355194805194805399e-05 1.321018181818181883e-02
3.773076923076923726e-05 1.339776282051281971e-02
4.232278481012658025e-05 1.358718987341772134e-02
4.734374999999999543e-05 1.377848749999999872e-02
5.283333333333332780e-05 1.397170370370370319e-02
5.881707317073170388e-05 1.416685365853658472e-02
6.532530120481928079e-05 1.436397590361445688e-02
7.238690476190475442e-05 1.456309523809523956e-02
8.004117647058822530e-05 1.476424117647058901e-02
8.831395348837209900e-05 1.496743023255813973e-02
9.724137931034482468e-05 1.517269540229885041e-02
1.068636363636363702e-04 1.538004545454545353e-02
1.172078651685393266e-04 1.558950561797752855e-02
1.283166666666666505e-04 1.580109444444444469e-02
1.402197802197802426e-04 1.601482967032967150e-02
1.529673913043478120e-04 1.623072282608695877e-02
1.665806451612902980e-04 1.644878494623655887e-02
1.811170212765957272e-04 1.666902659574468273e-02
1.966000000000000083e-04 1.689146315789473787e-02
2.130781249999999971e-04 1.711609895833333603e-02
2.305824742268041295e-04 1.734293814432989744e-02
2.491683673469387533e-04 1.757198979591836907e-02
2.688585858585858398e-04 1.780325757575757645e-02
2.897099999999999892e-04 1.803673999999999902e-02
